10096;CHENNEGY                              ;10190;CHENNEGY                              
10097;CHERVEY                               ;10110;CHERVEY                               
10098;CHESLEY                               ;10210;CHESLEY                               
10099;CHESSY LES PRES                       ;10130;CHESSY LES PRES                       
10100;CLEREY                                ;10390;CLEREY                                
10101;COCLOIS                               ;10240;COCLOIS                               
10102;COLOMBE LA FOSSE                      ;10200;COLOMBE LA FOSSE                      
10103;COLOMBE LE SEC                        ;10200;COLOMBE LE SEC                        
10104;CORMOST                               ;10800;CORMOST                               
10105;COURCELLES SUR VOIRE                  ;10500;COURCELLES SUR VOIRE                  
10106;COURCEROY                             ;10400;COURCEROY                             
10107;COURSAN EN OTHE                       ;10130;COURSAN EN OTHE                       
10108;COURTAOULT                            ;10130;COURTAOULT                            
10109;COURTENOT                             ;10260;COURTENOT                             
10110;COURTERANGES                          ;10270;COURTERANGES                          
10111;COURTERON                             ;10250;COURTERON                             
10112;COUSSEGREY                            ;10210;COUSSEGREY                            
